E,ft,Gf,softening,p,b,lch,a0,eta0,beta,Pmax,sigma_N,crack_half_width,ft_over_E,Gf_over_E,lch_over_b
20000,4.0,0.08,linear,1.5,1.0,100.0,95.4929658551372,7.978845608028654,1.0,14142.135623730948,1.414213562373095,1.3960461448486476,0.0002,4e-06,100.0
20000,4.0,0.08,linear,1.5,2.0,100.0,47.7464829275686,7.978845608028654,1.0,14142.135623730948,1.414213562373095,2.7920922896972953,0.0002,4e-06,50.0
20000,4.0,0.08,linear,2.0,1.0,100.0,127.32395447351628,7.978845608028654,1.0,14142.135623730948,1.414213562373095,1.390806417603283,0.0002,4e-06,100.0
20000,4.0,0.08,linear,2.0,2.0,100.0,63.66197723675814,7.978845608028654,1.0,14142.135623730948,1.414213562373095,2.781612835206566,0.0002,4e-06,50.0
20000,4.0,0.08,exponential,1.0,1.0,100.0,63.66197723675814,7.978845608028654,1.0,14142.135623730948,1.414213562373095,1.4039785802432776,0.0002,4e-06,100.0
20000,4.0,0.08,exponential,1.0,2.0,100.0,31.83098861837907,7.978845608028654,1.0,14142.135623730948,1.414213562373095,2.807957160486555,0.0002,4e-06,50.0
20000,4.0,0.08,exponential,1.5,1.0,100.0,95.4929658551372,7.978845608028654,1.0,14142.135623730948,1.414213562373095,1.3960461448486476,0.0002,4e-06,100.0
20000,4.0,0.08,exponential,1.5,2.0,100.0,47.7464829275686,7.978845608028654,1.0,14142.135623730948,1.414213562373095,2.7920922896972953,0.0002,4e-06,50.0
20000,4.0,0.08,exponential,2.0,1.0,100.0,127.32395447351628,7.978845608028654,1.0,14142.135623730948,1.414213562373095,1.390806417603283,0.0002,4e-06,100.0
20000,4.0,0.08,exponential,2.0,2.0,100.0,63.66197723675814,7.978845608028654,1.0,14142.135623730948,1.414213562373095,2.781612835206566,0.0002,4e-06,50.0
20000,4.0,0.08,cornelissen,1.0,1.0,100.0,63.66197723675814,7.978845608028654,1.0,14142.135623730948,1.414213562373095,1.4039785802432776,0.0002,4e-06,100.0
20000,4.0,0.08,cornelissen,1.0,2.0,100.0,31.83098861837907,7.978845608028654,1.0,14142.135623730948,1.414213562373095,2.807957160486555,0.0002,4e-06,50.0
20000,4.0,0.08,cornelissen,1.5,1.0,100.0,95.4929658551372,7.978845608028654,1.0,14142.135623730948,1.414213562373095,1.3960461448486476,0.0002,4e-06,100.0
20000,4.0,0.08,cornelissen,1.5,2.0,100.0,47.7464829275686,7.978845608028654,1.0,14142.135623730948,1.414213562373095,2.7920922896972953,0.0002,4e-06,50.0
20000,4.0,0.08,cornelissen,2.0,1.0,100.0,127.32395447351628,7.978845608028654,1.0,14142.135623730948,1.414213562373095,1.390806417603283,0.0002,4e-06,100.0
20000,4.0,0.08,cornelissen,2.0,2.0,100.0,63.66197723675814,7.978845608028654,1.0,14142.135623730948,1.414213562373095,2.781612835206566,0.0002,4e-06,50.0
20000,4.0,0.12,linear,1.0,1.0,150.0,95.49296585513721,9.772050238058398,1.5,12649.110640673516,1.2649110640673515,1.3939019273052122,0.0002,6e-06,150.0
20000,4.0,0.12,linear,1.0,2.0,150.0,47.74648292756861,9.772050238058398,1.5,12649.110640673516,1.2649110640673515,2.7878038546104245,0.0002,6e-06,75.0
20000,4.0,0.12,linear,1.5,1.0,150.0,143.2394487827058,9.772050238058398,1.5,12649.110640673516,1.2649110640673515,1.3875280257877454,0.0002,6e-06,150.0
20000,4.0,0.12,linear,1.5,2.0,150.0,71.6197243913529,9.772050238058398,1.5,12649.110640673516,1.2649110640673515,2.7750560515754907,0.0002,6e-06,75.0
20000,4.0,0.12,linear,2.0,1.0,150.0,190.98593171027443,9.772050238058398,1.5,12649.110640673516,1.2649110640673515,1.3833139866615005,0.0002,6e-06,150.0
20000,4.0,0.12,linear,2.0,2.0,150.0,95.49296585513721,9.772050238058398,1.5,12649.110640673516,1.2649110640673515,2.766627973323001,0.0002,6e-06,75.0
20000,4.0,0.12,exponential,1.0,1.0,150.0,95.49296585513721,9.772050238058398,1.5,12649.110640673516,1.2649110640673515,1.3939019273052122,0.0002,6e-06,150.0
20000,4.0,0.12,exponential,1.0,2.0,150.0,47.74648292756861,9.772050238058398,1.5,12649.110640673516,1.2649110640673515,2.7878038546104245,0.0002,6e-06,75.0
20000,4.0,0.12,exponential,1.5,1.0,150.0,143.2394487827058,9.772050238058398,1.5,12649.110640673516,1.2649110640673515,1.3875280257877454,0.0002,6e-06,150.0
20000,4.0,0.12,exponential,1.5,2.0,150.0,71.6197243913529,9.772050238058398,1.5,12649.110640673516,1.2649110640673515,2.7750560515754907,0.0002,6e-06,75.0
20000,4.0,0.12,exponential,2.0,1.0,150.0,190.98593171027443,9.772050238058398,1.5,12649.110640673516,1.2649110640673515,1.3833139866615005,0.0002,6e-06,150.0
20000,4.0,0.12,exponential,2.0,2.0,150.0,95.49296585513721,9.772050238058398,1.5,12649.110640673516,1.2649110640673515,2.766627973323001,0.0002,6e-06,75.0
20000,4.0,0.12,cornelissen,1.0,1.0,150.0,95.49296585513721,9.772050238058398,1.5,12649.110640673516,1.2649110640673515,1.3939019273052122,0.0002,6e-06,150.0
20000,4.0,0.12,cornelissen,1.0,2.0,150.0,47.74648292756861,9.772050238058398,1.5,12649.110640673516,1.2649110640673515,2.7878038546104245,0.0002,6e-06,75.0
20000,4.0,0.12,cornelissen,1.5,1.0,150.0,143.2394487827058,9.772050238058398,1.5,12649.110640673516,1.2649110640673515,1.3875280257877454,0.0002,6e-06,150.0
20000,4.0,0.12,cornelissen,1.5,2.0,150.0,71.6197243913529,9.772050238058398,1.5,12649.110640673516,1.2649110640673515,2.7750560515754907,0.0002,6e-06,75.0
20000,4.0,0.12,cornelissen,2.0,1.0,150.0,190.98593171027443,9.772050238058398,1.5,12649.110640673516,1.2649110640673515,1.3833139866615005,0.0002,6e-06,150.0
20000,4.0,0.12,cornelissen,2.0,2.0,150.0,95.49296585513721,9.772050238058398,1.5,12649.110640673516,1.2649110640673515,2.766627973323001,0.0002,6e-06,75.0
20000,4.0,0.16,linear,1.0,1.0,200.0,127.32395447351628,11.283791670955125,2.0,11547.005383792517,1.1547005383792517,1.3880309685860241,0.0002,8e-06,200.0
20000,4.0,0.16,linear,1.0,2.0,200.0,63.66197723675814,11.283791670955125,2.0,11547.005383792517,1.1547005383792517,2.7760619371720483,0.0002,8e-06,100.0
20000,4.0,0.16,linear,1.5,1.0,200.0,190.9859317102744,11.283791670955125,2.0,11547.005383792517,1.1547005383792517,1.3825626057791893,0.0002,8e-06,200.0
20000,4.0,0.16,linear,1.5,2.0,200.0,95.4929658551372,11.283791670955125,2.0,11547.005383792517,1.1547005383792517,2.7651252115583786,0.0002,8e-06,100.0
20000,4.0,0.16,linear,2.0,1.0,200.0,254.64790894703256,11.283791670955125,2.0,11547.005383792517,1.1547005383792517,1.3789453364185222,0.0002,8e-06,200.0
20000,4.0,0.16,linear,2.0,2.0,200.0,127.32395447351628,11.283791670955125,2.0,11547.005383792517,1.1547005383792517,2.7578906728370445,0.0002,8e-06,100.0
20000,4.0,0.16,exponential,1.0,1.0,200.0,127.32395447351628,11.283791670955125,2.0,11547.005383792517,1.1547005383792517,1.3880309685860241,0.0002,8e-06,200.0
20000,4.0,0.16,exponential,1.0,2.0,200.0,63.66197723675814,11.283791670955125,2.0,11547.005383792517,1.1547005383792517,2.7760619371720483,0.0002,8e-06,100.0
20000,4.0,0.16,exponential,1.5,1.0,200.0,190.9859317102744,11.283791670955125,2.0,11547.005383792517,1.1547005383792517,1.3825626057791893,0.0002,8e-06,200.0
20000,4.0,0.16,exponential,1.5,2.0,200.0,95.4929658551372,11.283791670955125,2.0,11547.005383792517,1.1547005383792517,2.7651252115583786,0.0002,8e-06,100.0
20000,4.0,0.16,exponential,2.0,1.0,200.0,254.64790894703256,11.283791670955125,2.0,11547.005383792517,1.1547005383792517,1.3789453364185222,0.0002,8e-06,200.0
20000,4.0,0.16,exponential,2.0,2.0,200.0,127.32395447351628,11.283791670955125,2.0,11547.005383792517,1.1547005383792517,2.7578906728370445,0.0002,8e-06,100.0
20000,4.0,0.16,cornelissen,1.0,1.0,200.0,127.32395447351628,11.283791670955125,2.0,11547.005383792517,1.1547005383792517,1.3880309685860241,0.0002,8e-06,200.0
20000,4.0,0.16,cornelissen,1.0,2.0,200.0,63.66197723675814,11.283791670955125,2.0,11547.005383792517,1.1547005383792517,2.7760619371720483,0.0002,8e-06,100.0
20000,4.0,0.16,cornelissen,1.5,1.0,200.0,190.9859317102744,11.283791670955125,2.0,11547.005383792517,1.1547005383792517,1.3825626057791893,0.0002,8e-06,200.0
20000,4.0,0.16,cornelissen,1.5,2.0,200.0,95.4929658551372,11.283791670955125,2.0,11547.005383792517,1.1547005383792517,2.7651252115583786,0.0002,8e-06,100.0
20000,4.0,0.16,cornelissen,2.0,1.0,200.0,254.64790894703256,11.283791670955125,2.0,11547.005383792517,1.1547005383792517,1.3789453364185222,0.0002,8e-06,200.0
20000,4.0,0.16,cornelissen,2.0,2.0,200.0,127.32395447351628,11.283791670955125,2.0,11547.005383792517,1.1547005383792517,2.7578906728370445,0.0002,8e-06,100.0
20000,4.0,0.2,linear,1.0,1.0,250.0,159.15494309189535,12.6156626101008,2.5,10690.449676496977,1.0690449676496978,1.3840806934947625,0.0002,1e-05,250.0
20000,4.0,0.2,linear,1.0,2.0,250.0,79.57747154594767,12.6156626101008,2.5,10690.449676496977,1.0690449676496978,2.768161386989525,0.0002,1e-05,125.0
20000,4.0,0.2,linear,1.5,1.0,250.0,238.732414637843,12.6156626101008,2.5,10690.449676496977,1.0690449676496978,1.3792205727759288,0.0002,1e-05,250.0
20000,4.0,0.2,linear,1.5,2.0,250.0,119.3662073189215,12.6156626101008,2.5,10690.449676496977,1.0690449676496978,2.7584411455518576,0.0002,1e-05,125.0
20000,4.0,0.2,linear,2.0,1.0,250.0,318.3098861837907,12.6156626101008,2.5,10690.449676496977,1.0690449676496978,1.3760044946806267,0.0002,1e-05,250.0
20000,4.0,0.2,linear,2.0,2.0,250.0,159.15494309189535,12.6156626101008,2.5,10690.449676496977,1.0690449676496978,2.7520089893612534,0.0002,1e-05,125.0
20000,4.0,0.2,exponential,1.0,1.0,250.0,159.15494309189535,12.6156626101008,2.5,10690.449676496977,1.0690449676496978,1.3840806934947625,0.0002,1e-05,250.0
20000,4.0,0.2,exponential,1.0,2.0,250.0,79.57747154594767,12.6156626101008,2.5,10690.449676496977,1.0690449676496978,2.768161386989525,0.0002,1e-05,125.0
20000,4.0,0.2,exponential,1.5,1.0,250.0,238.732414637843,12.6156626101008,2.5,10690.449676496977,1.0690449676496978,1.3792205727759288,0.0002,1e-05,250.0
20000,4.0,0.2,exponential,1.5,2.0,250.0,119.3662073189215,12.6156626101008,2.5,10690.449676496977,1.0690449676496978,2.7584411455518576,0.0002,1e-05,125.0
20000,4.0,0.2,exponential,2.0,1.0,250.0,318.3098861837907,12.6156626101008,2.5,10690.449676496977,1.0690449676496978,1.3760044946806267,0.0002,1e-05,250.0
20000,4.0,0.2,exponential,2.0,2.0,250.0,159.15494309189535,12.6156626101008,2.5,10690.449676496977,1.0690449676496978,2.7520089893612534,0.0002,1e-05,125.0
20000,4.0,0.2,cornelissen,1.0,1.0,250.0,159.15494309189535,12.6156626101008,2.5,10690.449676496977,1.0690449676496978,1.3840806934947625,0.0002,1e-05,250.0
20000,4.0,0.2,cornelissen,1.0,2.0,250.0,79.57747154594767,12.6156626101008,2.5,10690.449676496977,1.0690449676496978,2.768161386989525,0.0002,1e-05,125.0
20000,4.0,0.2,cornelissen,1.5,1.0,250.0,238.732414637843,12.6156626101008,2.5,10690.449676496977,1.0690449676496978,1.3792205727759288,0.0002,1e-05,250.0
20000,4.0,0.2,cornelissen,1.5,2.0,250.0,119.3662073189215,12.6156626101008,2.5,10690.449676496977,1.0690449676496978,2.7584411455518576,0.0002,1e-05,125.0
20000,4.0,0.2,cornelissen,2.0,1.0,250.0,318.3098861837907,12.6156626101008,2.5,10690.449676496977,1.0690449676496978,1.3760044946806267,0.0002,1e-05,250.0
20000,4.0,0.2,cornelissen,2.0,2.0,250.0,159.15494309189535,12.6156626101008,2.5,10690.449676496977,1.0690449676496978,2.7520089893612534,0.0002,1e-05,125.0
20000,5.0,0.08,linear,1.0,1.0,64.0,40.74366543152521,6.383076486422923,0.64,19521.72023607576,1.952172023607576,1.4181916745298895,0.00025,4e-06,64.0
20000,5.0,0.08,linear,1.0,2.0,64.0,20.371832715762604,6.383076486422923,0.64,19521.72023607576,1.952172023607576,2.836383349059779,0.00025,4e-06,32.0
20000,5.0,0.08,linear,1.5,1.0,64.0,61.11549814728781,6.383076486422923,0.64,19521.72023607576,1.952172023607576,1.4080518066951868,0.00025,4e-06,64.0
20000,5.0,0.08,linear,1.5,2.0,64.0,30.557749073643905,6.383076486422923,0.64,19521.72023607576,1.952172023607576,2.8161036133903736,0.00025,4e-06,32.0
20000,5.0,0.08,linear,2.0,1.0,64.0,81.48733086305042,6.383076486422923,0.64,19521.72023607576,1.952172023607576,1.4013623367243333,0.00025,4e-06,64.0
20000,5.0,0.08,linear,2.0,2.0,64.0,40.74366543152521,6.383076486422923,0.64,19521.72023607576,1.952172023607576,2.8027246734486666,0.00025,4e-06,32.0
20000,5.0,0.08,exponential,1.0,1.0,64.0,40.74366543152521,6.383076486422923,0.64,19521.72023607576,1.952172023607576,1.4181916745298895,0.00025,4e-06,64.0
20000,5.0,0.08,exponential,1.0,2.0,64.0,20.371832715762604,6.383076486422923,0.64,19521.72023607576,1.952172023607576,2.836383349059779,0.00025,4e-06,32.0
20000,5.0,0.08,exponential,1.5,1.0,64.0,61.11549814728781,6.383076486422923,0.64,19521.72023607576,1.952172023607576,1.4080518066951868,0.00025,4e-06,64.0
20000,5.0,0.08,exponential,1.5,2.0,64.0,30.557749073643905,6.383076486422923,0.64,19521.72023607576,1.952172023607576,2.8161036133903736,0.00025,4e-06,32.0
20000,5.0,0.08,exponential,2.0,1.0,64.0,81.48733086305042,6.383076486422923,0.64,19521.72023607576,1.952172023607576,1.4013623367243333,0.00025,4e-06,64.0
20000,5.0,0.08,exponential,2.0,2.0,64.0,40.74366543152521,6.383076486422923,0.64,19521.72023607576,1.952172023607576,2.8027246734486666,0.00025,4e-06,32.0
20000,5.0,0.08,cornelissen,1.0,1.0,64.0,40.74366543152521,6.383076486422923,0.64,19521.72023607576,1.952172023607576,1.4181916745298895,0.00025,4e-06,64.0
20000,5.0,0.08,cornelissen,1.0,2.0,64.0,20.371832715762604,6.383076486422923,0.64,19521.72023607576,1.952172023607576,2.836383349059779,0.00025,4e-06,32.0
20000,5.0,0.08,cornelissen,1.5,1.0,64.0,61.11549814728781,6.383076486422923,0.64,19521.72023607576,1.952172023607576,1.4080518066951868,0.00025,4e-06,64.0
20000,5.0,0.08,cornelissen,1.5,2.0,64.0,30.557749073643905,6.383076486422923,0.64,19521.72023607576,1.952172023607576,2.8161036133903736,0.00025,4e-06,32.0
20000,5.0,0.08,cornelissen,2.0,1.0,64.0,81.48733086305042,6.383076486422923,0.64,19521.72023607576,1.952172023607576,1.4013623367243333,0.00025,4e-06,64.0
20000,5.0,0.08,cornelissen,2.0,2.0,64.0,40.74366543152521,6.383076486422923,0.64,19521.72023607576,1.952172023607576,2.8027246734486666,0.00025,4e-06,32.0
20000,5.0,0.12,linear,1.0,1.0,96.0,61.11549814728781,7.817640190446719,0.96,17857.14285714286,1.7857142857142858,1.4051293254988426,0.00025,6e-06,96.0
20000,5.0,0.12,linear,1.0,2.0,96.0,30.557749073643905,7.817640190446719,0.96,17857.14285714286,1.7857142857142858,2.8102586509976852,0.00025,6e-06,48.0
20000,5.0,0.12,linear,1.5,1.0,96.0,91.67324722093171,7.817640190446719,0.96,17857.14285714286,1.7857142857142858,1.397018563310688,0.00025,6e-06,96.0
20000,5.0,0.12,linear,1.5,2.0,96.0,45.83662361046586,7.817640190446719,0.96,17857.14285714286,1.7857142857142858,2.794037126621376,0.00025,6e-06,48.0
20000,5.0,0.12,linear,2.0,1.0,96.0,122.23099629457562,7.817640190446719,0.96,17857.14285714286,1.7857142857142858,1.3916615900405822,0.00025,6e-06,96.0
20000,5.0,0.12,linear,2.0,2.0,96.0,61.11549814728781,7.817640190446719,0.96,17857.14285714286,1.7857142857142858,2.7833231800811644,0.00025,6e-06,48.0
20000,5.0,0.12,exponential,1.0,1.0,96.0,61.11549814728781,7.817640190446719,0.96,17857.14285714286,1.7857142857142858,1.4051293254988426,0.00025,6e-06,96.0
20000,5.0,0.12,exponential,1.0,2.0,96.0,30.557749073643905,7.817640190446719,0.96,17857.14285714286,1.7857142857142858,2.8102586509976852,0.00025,6e-06,48.0
20000,5.0,0.12,exponential,1.5,1.0,96.0,91.67324722093171,7.817640190446719,0.96,17857.14285714286,1.7857142857142858,1.397018563310688,0.00025,6e-06,96.0
20000,5.0,0.12,exponential,1.5,2.0,96.0,45.83662361046586,7.817640190446719,0.96,17857.14285714286,1.7857142857142858,2.794037126621376,0.00025,6e-06,48.0
20000,5.0,0.12,exponential,2.0,1.0,96.0,122.23099629457562,7.817640190446719,0.96,17857.14285714286,1.7857142857142858,1.3916615900405822,0.00025,6e-06,96.0
20000,5.0,0.12,exponential,2.0,2.0,96.0,61.11549814728781,7.817640190446719,0.96,17857.14285714286,1.7857142857142858,2.7833231800811644,0.00025,6e-06,48.0
20000,5.0,0.12,cornelissen,1.0,1.0,96.0,61.11549814728781,7.817640190446719,0.96,17857.14285714286,1.7857142857142858,1.4051293254988426,0.00025,6e-06,96.0
20000,5.0,0.12,cornelissen,1.0,2.0,96.0,30.557749073643905,7.817640190446719,0.96,17857.14285714286,1.7857142857142858,2.8102586509976852,0.00025,6e-06,48.0
20000,5.0,0.12,cornelissen,1.5,1.0,96.0,91.67324722093171,7.817640190446719,0.96,17857.14285714286,1.7857142857142858,1.397018563310688,0.00025,6e-06,96.0
20000,5.0,0.12,cornelissen,1.5,2.0,96.0,45.83662361046586,7.817640190446719,0.96,17857.14285714286,1.7857142857142858,2.794037126621376,0.00025,6e-06,48.0
20000,5.0,0.12,cornelissen,2.0,1.0,96.0,122.23099629457562,7.817640190446719,0.96,17857.14285714286,1.7857142857142858,1.3916615900405822,0.00025,6e-06,96.0
20000,5.0,0.12,cornelissen,2.0,2.0,96.0,61.11549814728781,7.817640190446719,0.96,17857.14285714286,1.7857142857142858,2.7833231800811644,0.00025,6e-06,48.0
20000,5.0,0.16,linear,1.0,1.0,128.0,81.48733086305042,9.0270333367641,1.28,16556.654463313047,1.6556654463313047,1.3975685545472574,0.00025,8e-06,128.0
20000,5.0,0.16,linear,1.0,2.0,128.0,40.74366543152521,9.0270333367641,1.28,16556.654463313047,1.6556654463313047,2.7951371090945147,0.00025,8e-06,64.0
20000,5.0,0.16,linear,1.5,1.0,128.0,122.23099629457562,9.0270333367641,1.28,16556.654463313047,1.6556654463313047,1.3906281709784707,0.00025,8e-06,128.0
20000,5.0,0.16,linear,1.5,2.0,128.0,61.11549814728781,9.0270333367641,1.28,16556.654463313047,1.6556654463313047,2.7812563419569414,0.00025,8e-06,64.0
20000,5.0,0.16,linear,2.0,1.0,128.0,162.97466172610083,9.0270333367641,1.28,16556.654463313047,1.6556654463313047,1.3860411178432848,0.00025,8e-06,128.0
20000,5.0,0.16,linear,2.0,2.0,128.0,81.48733086305042,9.0270333367641,1.28,16556.654463313047,1.6556654463313047,2.7720822356865695,0.00025,8e-06,64.0
20000,5.0,0.16,exponential,1.0,1.0,128.0,81.48733086305042,9.0270333367641,1.28,16556.654463313047,1.6556654463313047,1.3975685545472574,0.00025,8e-06,128.0
20000,5.0,0.16,exponential,1.0,2.0,128.0,40.74366543152521,9.0270333367641,1.28,16556.654463313047,1.6556654463313047,2.7951371090945147,0.00025,8e-06,64.0
20000,5.0,0.16,exponential,1.5,1.0,128.0,122.23099629457562,9.0270333367641,1.28,16556.654463313047,1.6556654463313047,1.3906281709784707,0.00025,8e-06,128.0
20000,5.0,0.16,exponential,1.5,2.0,128.0,61.11549814728781,9.0270333367641,1.28,16556.654463313047,1.6556654463313047,2.7812563419569414,0.00025,8e-06,64.0
20000,5.0,0.16,exponential,2.0,1.0,128.0,162.97466172610083,9.0270333367641,1.28,16556.654463313047,1.6556654463313047,1.3860411178432848,0.00025,8e-06,128.0
20000,5.0,0.16,exponential,2.0,2.0,128.0,81.48733086305042,9.0270333367641,1.28,16556.654463313047,1.6556654463313047,2.7720822356865695,0.00025,8e-06,64.0
20000,5.0,0.16,cornelissen,1.0,1.0,128.0,81.48733086305042,9.0270333367641,1.28,16556.654463313047,1.6556654463313047,1.3975685545472574,0.00025,8e-06,128.0
20000,5.0,0.16,cornelissen,1.0,2.0,128.0,40.74366543152521,9.0270333367641,1.28,16556.654463313047,1.6556654463313047,2.7951371090945147,0.00025,8e-06,64.0
20000,5.0,0.16,cornelissen,1.5,1.0,128.0,122.23099629457562,9.0270333367641,1.28,16556.654463313047,1.6556654463313047,1.3906281709784707,0.00025,8e-06,128.0
20000,5.0,0.16,cornelissen,1.5,2.0,128.0,61.11549814728781,9.0270333367641,1.28,16556.654463313047,1.6556654463313047,2.7812563419569414,0.00025,8e-06,64.0
20000,5.0,0.16,cornelissen,2.0,1.0,128.0,162.97466172610083,9.0270333367641,1.28,16556.654463313047,1.6556654463313047,1.3860411178432848,0.00025,8e-06,128.0
20000,5.0,0.16,cornelissen,2.0,2.0,128.0,81.48733086305042,9.0270333367641,1.28,16556.654463313047,1.6556654463313047,2.7720822356865695,0.00025,8e-06,64.0
20000,5.0,0.2,linear,1.0,1.0,160.0,101.85916357881302,10.09253008808064,1.6,15504.341823651055,1.5504341823651056,1.3925014187086737,0.00025,1e-05,160.0
20000,5.0,0.2,linear,1.0,2.0,160.0,50.92958178940651,10.09253008808064,1.6,15504.341823651055,1.5504341823651056,2.7850028374173474,0.00025,1e-05,80.0
20000,5.0,0.2,linear,1.5,1.0,160.0,152.7887453682195,10.09253008808064,1.6,15504.341823651055,1.5504341823651056,1.3863437008502966,0.00025,1e-05,160.0
20000,5.0,0.2,linear,1.5,2.0,160.0,76.39437268410975,10.09253008808064,1.6,15504.341823651055,1.5504341823651056,2.772687401700593,0.00025,1e-05,80.0
20000,5.0,0.2,linear,2.0,1.0,160.0,203.71832715762605,10.09253008808064,1.6,15504.341823651055,1.5504341823651056,1.3822720758155898,0.00025,1e-05,160.0
20000,5.0,0.2,linear,2.0,2.0,160.0,101.85916357881302,10.09253008808064,1.6,15504.341823651055,1.5504341823651056,2.7645441516311795,0.00025,1e-05,80.0
20000,5.0,0.2,exponential,1.0,1.0,160.0,101.85916357881302,10.09253008808064,1.6,15504.341823651055,1.5504341823651056,1.3925014187086737,0.00025,1e-05,160.0
20000,5.0,0.2,exponential,1.0,2.0,160.0,50.92958178940651,10.09253008808064,1.6,15504.341823651055,1.5504341823651056,2.7850028374173474,0.00025,1e-05,80.0
20000,5.0,0.2,exponential,1.5,1.0,160.0,152.7887453682195,10.09253008808064,1.6,15504.341823651055,1.5504341823651056,1.3863437008502966,0.00025,1e-05,160.0
20000,5.0,0.2,exponential,1.5,2.0,160.0,76.39437268410975,10.09253008808064,1.6,15504.341823651055,1.5504341823651056,2.772687401700593,0.00025,1e-05,80.0
20000,5.0,0.2,exponential,2.0,1.0,160.0,203.71832715762605,10.09253008808064,1.6,15504.341823651055,1.5504341823651056,1.3822720758155898,0.00025,1e-05,160.0
20000,5.0,0.2,exponential,2.0,2.0,160.0,101.85916357881302,10.09253008808064,1.6,15504.341823651055,1.5504341823651056,2.7645441516311795,0.00025,1e-05,80.0
20000,5.0,0.2,cornelissen,1.0,1.0,160.0,101.85916357881302,10.09253008808064,1.6,15504.341823651055,1.5504341823651056,1.3925014187086737,0.00025,1e-05,160.0
20000,5.0,0.2,cornelissen,1.0,2.0,160.0,50.92958178940651,10.09253008808064,1.6,15504.341823651055,1.5504341823651056,2.7850028374173474,0.00025,1e-05,80.0
20000,5.0,0.2,cornelissen,1.5,1.0,160.0,152.7887453682195,10.09253008808064,1.6,15504.341823651055,1.5504341823651056,1.3863437008502966,0.00025,1e-05,160.0
20000,5.0,0.2,cornelissen,1.5,2.0,160.0,76.39437268410975,10.09253008808064,1.6,15504.341823651055,1.5504341823651056,2.772687401700593,0.00025,1e-05,80.0
20000,5.0,0.2,cornelissen,2.0,1.0,160.0,203.71832715762605,10.09253008808064,1.6,15504.341823651055,1.5504341823651056,1.3822720758155898,0.00025,1e-05,160.0
20000,5.0,0.2,cornelissen,2.0,2.0,160.0,101.85916357881302,10.09253008808064,1.6,15504.341823651055,1.5504341823651056,2.7645441516311795,0.00025,1e-05,80.0
30000,2.0,0.08,linear,1.0,1.0,600.0,381.97186342054886,19.544100476116796,6.0,3779.6447300922723,0.37796447300922725,1.372480562008562,6.666666666666667e-05,2.666666666666667e-06,600.0
30000,2.0,0.08,linear,1.0,2.0,600.0,190.98593171027443,19.544100476116796,6.0,3779.6447300922723,0.37796447300922725,2.744961124017124,6.666666666666667e-05,2.666666666666667e-06,300.0
30000,2.0,0.08,linear,1.5,1.0,600.0,572.9577951308232,19.544100476116796,6.0,3779.6447300922723,0.37796447300922725,1.3694016364500066,6.666666666666667e-05,2.666666666666667e-06,600.0
30000,2.0,0.08,linear,1.5,2.0,600.0,286.4788975654116,19.544100476116796,6.0,3779.6447300922723,0.37796447300922725,2.738803272900013,6.666666666666667e-05,2.666666666666667e-06,300.0
30000,2.0,0.08,linear,2.0,1.0,600.0,763.9437268410977,19.544100476116796,6.0,3779.6447300922723,0.37796447300922725,1.3673620519909806,6.666666666666667e-05,2.666666666666667e-06,600.0
30000,2.0,0.08,linear,2.0,2.0,600.0,381.97186342054886,19.544100476116796,6.0,3779.6447300922723,0.37796447300922725,2.734724103981961,6.666666666666667e-05,2.666666666666667e-06,300.0
30000,2.0,0.08,exponential,1.0,1.0,600.0,381.97186342054886,19.544100476116796,6.0,3779.6447300922723,0.37796447300922725,1.372480562008562,6.666666666666667e-05,2.666666666666667e-06,600.0
30000,2.0,0.08,exponential,1.0,2.0,600.0,190.98593171027443,19.544100476116796,6.0,3779.6447300922723,0.37796447300922725,2.744961124017124,6.666666666666667e-05,2.666666666666667e-06,300.0
30000,2.0,0.08,exponential,1.5,1.0,600.0,572.9577951308232,19.544100476116796,6.0,3779.6447300922723,0.37796447300922725,1.3694016364500066,6.666666666666667e-05,2.666666666666667e-06,600.0
30000,2.0,0.08,exponential,1.5,2.0,600.0,286.4788975654116,19.544100476116796,6.0,3779.6447300922723,0.37796447300922725,2.738803272900013,6.666666666666667e-05,2.666666666666667e-06,300.0
30000,2.0,0.08,exponential,2.0,1.0,600.0,763.9437268410977,19.544100476116796,6.0,3779.6447300922723,0.37796447300922725,1.3673620519909806,6.666666666666667e-05,2.666666666666667e-06,600.0
30000,2.0,0.08,exponential,2.0,2.0,600.0,381.97186342054886,19.544100476116796,6.0,3779.6447300922723,0.37796447300922725,2.734724103981961,6.666666666666667e-05,2.666666666666667e-06,300.0
30000,2.0,0.08,cornelissen,1.0,1.0,600.0,381.97186342054886,19.544100476116796,6.0,3779.6447300922723,0.37796447300922725,1.372480562008562,6.666666666666667e-05,2.666666666666667e-06,600.0
30000,2.0,0.08,cornelissen,1.0,2.0,600.0,190.98593171027443,19.544100476116796,6.0,3779.6447300922723,0.37796447300922725,2.744961124017124,6.666666666666667e-05,2.666666666666667e-06,300.0
30000,2.0,0.08,cornelissen,1.5,1.0,600.0,572.9577951308232,19.544100476116796,6.0,3779.6447300922723,0.37796447300922725,1.3694016364500066,6.666666666666667e-05,2.666666666666667e-06,600.0
